InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,source_file,is_cancellation,line_total
549524,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1,2011-04-08 15:42:00,12.46,,United Kingdom,online_retail_I,False,12.46
563098,84991,60 TEATIME FAIRY CAKE CASES,24,2011-08-12 09:14:00,0.55,14911.0,EIRE,online_retail_I,False,13.200000000000001
512915,22204,MILK PAN BLUE RETROSPOT,4,2010-06-18 15:42:00,3.75,14840.0,United Kingdom,online_retail_II,False,15.0
525075,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-10-03 15:24:00,9.95,16782.0,United Kingdom,online_retail_II,False,9.95
533740,21314,SMALL GLASS HEART TRINKET POT,3,2010-11-18 14:07:00,4.21,,United Kingdom,online_retail_II,False,12.629999999999999
535576,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-11-26 15:37:00,1.95,12865.0,Austria,online_retail_II,False,15.6
580723,82581,TOILET METAL SIGN,25,2011-12-05 17:09:00,0.55,15856.0,United Kingdom,online_retail_I,False,13.750000000000002
532818,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2010-11-14 16:18:00,1.65,12748.0,United Kingdom,online_retail_II,False,1.65
532554,16015,MEDIUM CHINESE STYLE SCISSOR,5,2010-11-12 12:32:00,0.5,15983.0,United Kingdom,online_retail_II,False,2.5
545660,22853,CAT BOWL VINTAGE CREAM,1,2011-03-04 14:28:00,3.25,17191.0,United Kingdom,online_retail_I,False,3.25
569687,23206,LUNCH BAG APPLE DESIGN,10,2011-10-05 14:53:00,1.65,13709.0,United Kingdom,online_retail_I,False,16.5
571217,22867,HAND WARMER BIRD DESIGN,12,2011-10-14 13:24:00,2.1,17451.0,United Kingdom,online_retail_I,False,25.200000000000003
576075,20723,STRAWBERRY CHARLOTTE BAG,6,2011-11-13 16:16:00,0.85,15861.0,United Kingdom,online_retail_I,False,5.1
519252,21504,SKULLS GREETING CARD,12,2010-08-15 15:26:00,0.42,17841.0,United Kingdom,online_retail_II,False,5.04
574663,23399,HOME SWEET HOME HANGING HEART,12,2011-11-06 12:04:00,0.85,13527.0,United Kingdom,online_retail_I,False,10.2
580032,23209,LUNCH BAG VINTAGE DOILY ,5,2011-12-01 12:17:00,1.65,14659.0,United Kingdom,online_retail_I,False,8.25
557039,23028,DRAWER KNOB CRACKLE GLAZE BLUE,18,2011-06-16 13:57:00,1.65,16814.0,United Kingdom,online_retail_I,False,29.7
581020,23109,PACK OF SIX LED TEA LIGHTS,96,2011-12-07 10:12:00,2.49,17511.0,United Kingdom,online_retail_I,False,239.04000000000002
567206,20679,EDWARDIAN PARASOL RED,3,2011-09-19 10:51:00,5.95,13562.0,United Kingdom,online_retail_I,False,17.85
580729,23286,BLUE VINTAGE SPOT BEAKER,4,2011-12-05 17:24:00,1.63,,United Kingdom,online_retail_I,False,6.52
507177,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2010-05-06 15:09:00,0.84,,United Kingdom,online_retail_II,False,0.84
519822,16236,KITTY PENCIL ERASERS,6,2010-08-20 14:14:00,0.21,18106.0,United Kingdom,online_retail_II,False,1.26
579187,23319,BOX OF 6 MINI 50'S CRACKERS,5,2011-11-28 15:31:00,4.96,,United Kingdom,online_retail_I,False,24.8
522091,79403,FROSTED WHITE BASE ,12,2010-09-12 12:47:00,0.85,14595.0,United Kingdom,online_retail_II,False,10.2
C519466,22198,LARGE POPCORN HOLDER ,-2,2010-08-17 11:46:00,1.65,12412.0,Denmark,online_retail_II,True,-3.3
570688,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2011-10-11 16:29:00,3.29,,United Kingdom,online_retail_I,False,3.29
567625,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-09-21 12:55:00,0.39,13627.0,United Kingdom,online_retail_I,False,9.36
559538,22480,RED TEA TOWEL CLASSIC DESIGN,6,2011-07-10 12:25:00,1.25,16880.0,United Kingdom,online_retail_I,False,7.5
496322,21114,LAVENDER SCENTED FABRIC HEART,15,2010-01-31 12:43:00,1.25,14481.0,United Kingdom,online_retail_II,False,18.75
578663,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-11-24 16:54:00,0.85,15428.0,United Kingdom,online_retail_I,False,10.2
555158,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-01 08:38:00,0.55,14842.0,United Kingdom,online_retail_I,False,13.200000000000001
499405,22029,SPACEBOY BIRTHDAY CARD,12,2010-02-26 14:35:00,0.42,14739.0,United Kingdom,online_retail_II,False,5.04
562955,22194,BLACK DINER WALL CLOCK,2,2011-08-11 10:14:00,16.63,,United Kingdom,online_retail_I,False,33.26
568949,22653,BUTTON BOX ,4,2011-09-29 15:13:00,1.63,,United Kingdom,online_retail_I,False,6.52
534500,21832,CHOCOLATE CALCULATOR,1,2010-11-23 11:13:00,1.65,17290.0,United Kingdom,online_retail_II,False,1.65
566171,22273,FELTCRAFT DOLL MOLLY,1,2011-09-09 12:22:00,2.95,18118.0,United Kingdom,online_retail_I,False,2.95
527051,21349,IVY HEART WREATH,2,2010-10-14 13:00:00,6.75,13395.0,United Kingdom,online_retail_II,False,13.5
516464,22138,BAKING SET 9 PIECE RETROSPOT ,12,2010-07-20 14:27:00,4.95,14911.0,EIRE,online_retail_II,False,59.400000000000006
549991,21137,BLACK RECORD COVER FRAME,12,2011-04-14 08:13:00,3.75,18229.0,United Kingdom,online_retail_I,False,45.0
510246,20725,LUNCH BAG RED SPOTTY,20,2010-05-28 10:17:00,1.65,13599.0,United Kingdom,online_retail_II,False,33.0
491048,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-09 10:25:00,3.75,13768.0,United Kingdom,online_retail_II,False,22.5
557937,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-06-23 15:30:00,1.25,,United Kingdom,online_retail_I,False,1.25
542344,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-27 11:30:00,1.25,,United Kingdom,online_retail_I,False,1.25
564641,23144,ZINC T-LIGHT HOLDER STARS SMALL,48,2011-08-26 13:16:00,0.83,13489.0,United Kingdom,online_retail_I,False,39.839999999999996
561217,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,2011-07-25 17:09:00,1.63,,United Kingdom,online_retail_I,False,1.63
491935,22121,NOEL WOODEN BLOCK LETTERS ,2,2009-12-14 15:38:00,5.95,16125.0,United Kingdom,online_retail_II,False,11.9
553356,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-05-16 14:05:00,0.42,14038.0,United Kingdom,online_retail_I,False,10.08
572302,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-10-23 14:47:00,0.29,15427.0,United Kingdom,online_retail_I,False,13.919999999999998
505986,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-04-27 09:42:00,1.25,16186.0,United Kingdom,online_retail_II,False,15.0
579093,22624,IVORY KITCHEN SCALES,2,2011-11-28 10:54:00,8.5,13081.0,United Kingdom,online_retail_I,False,17.0
575340,23315,IVORY REFECTORY CLOCK,4,2011-11-09 14:31:00,9.95,15485.0,United Kingdom,online_retail_I,False,39.8
578033,22232,JIGSAW TOADSTOOLS 3 PIECE,16,2011-11-22 13:42:00,0.59,12656.0,France,online_retail_I,False,9.44
539337,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-17 10:46:00,0.55,,EIRE,online_retail_I,False,13.200000000000001
575647,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-11-10 14:16:00,2.89,16440.0,United Kingdom,online_retail_I,False,17.34
540415,22862,LOVE HEART NAPKIN BOX ,4,2011-01-07 10:47:00,4.25,16889.0,United Kingdom,online_retail_I,False,17.0
529626,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2010-10-29 12:06:00,3.75,15498.0,United Kingdom,online_retail_II,False,15.0
564715,21385,IVORY HANGING DECORATION  HEART,7,2011-08-28 11:01:00,0.85,14472.0,United Kingdom,online_retail_I,False,5.95
498300,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,2010-02-18 09:14:00,6.35,17157.0,United Kingdom,online_retail_II,False,12.7
493880,21667,GLASS CAKE COVER AND PLATE,2,2010-01-08 09:23:00,16.95,13047.0,United Kingdom,online_retail_II,False,33.9
526163,22058,CERAMIC LOVE HEARTS DESIGN MUG,1,2010-10-08 17:28:00,1.49,15579.0,United Kingdom,online_retail_II,False,1.49
529621,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-10-29 11:39:00,3.75,15570.0,United Kingdom,online_retail_II,False,7.5
562354,84976,RECTANGULAR SHAPED MIRROR,12,2011-08-04 13:15:00,0.79,17470.0,United Kingdom,online_retail_I,False,9.48
490149,20685,RED SPOTTY COIR DOORMAT,1,2009-12-04 09:43:00,13.87,,United Kingdom,online_retail_II,False,13.87
571183,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-10-14 11:08:00,0.42,14796.0,United Kingdom,online_retail_I,False,3.36
516477,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2010-07-20 16:33:00,1.25,14535.0,United Kingdom,online_retail_II,False,7.5
551134,22191,IVORY DINER WALL CLOCK,1,2011-04-26 13:02:00,8.5,16729.0,United Kingdom,online_retail_I,False,8.5
525429,79163,BLACK CHAMPAGNE GLASS,6,2010-10-05 13:11:00,1.65,15490.0,United Kingdom,online_retail_II,False,9.899999999999999
549014,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-04-05 15:00:00,2.95,17841.0,United Kingdom,online_retail_I,False,2.95
552285,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-05-08 12:58:00,8.5,14684.0,United Kingdom,online_retail_I,False,8.5
508486,82582,AREA PATROLLED METAL SIGN,6,2010-05-16 12:57:00,2.1,16456.0,United Kingdom,online_retail_II,False,12.600000000000001
578068,22866,HAND WARMER SCOTTY DOG DESIGN,6,2011-11-22 15:45:00,2.1,14505.0,United Kingdom,online_retail_I,False,12.600000000000001
499914,15056BL,EDWARDIAN PARASOL BLACK,6,2010-03-03 12:10:00,5.95,13097.0,United Kingdom,online_retail_II,False,35.7
506266,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-04-28 14:58:00,0.55,16648.0,United Kingdom,online_retail_II,False,13.200000000000001
532127,22065,CHRISTMAS PUDDING TRINKET POT ,4,2010-11-11 10:25:00,1.45,14796.0,United Kingdom,online_retail_II,False,5.8
555149,16207A,PINK STRAWBERRY HANDBAG ,1,2011-05-31 15:49:00,2.46,,United Kingdom,online_retail_I,False,2.46
570459,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-10-10 15:42:00,3.95,15801.0,United Kingdom,online_retail_I,False,15.8
490905,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-08 13:08:00,1.95,16940.0,United Kingdom,online_retail_II,False,15.6
530060,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,2010-11-01 11:35:00,2.13,,United Kingdom,online_retail_II,False,4.26
517270,21731,RED TOADSTOOL LED NIGHT LIGHT,60,2010-07-28 09:28:00,1.65,12731.0,France,online_retail_II,False,99.0
539747,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-21 15:23:00,16.98,,United Kingdom,online_retail_I,False,16.98
503331,22405,MONEY BOX POCKET MONEY DESIGN,12,2010-03-31 12:16:00,1.25,16212.0,United Kingdom,online_retail_II,False,15.0
492117,48194,DOORMAT HEARTS,2,2009-12-15 14:10:00,6.75,15808.0,United Kingdom,online_retail_II,False,13.5
515801,21470,FLOWER VINE RAFFIA FOOD COVER,1,2010-07-14 16:20:00,3.75,17965.0,United Kingdom,online_retail_II,False,3.75
532976,21484,CHICK GREY HOT WATER BOTTLE,2,2010-11-15 13:24:00,3.45,16919.0,United Kingdom,online_retail_II,False,6.9
524610,22467,GUMBALL COAT RACK,36,2010-09-30 09:28:00,2.1,12472.0,Germany,online_retail_II,False,75.60000000000001
517981,22094,RED POLKA DOT TISSUE BOX,1,2010-08-03 14:52:00,2.51,,United Kingdom,online_retail_II,False,2.51
580684,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-12-05 15:15:00,1.25,13305.0,United Kingdom,online_retail_I,False,15.0
566442,23176,ABC TREASURE BOOK BOX ,8,2011-09-12 15:29:00,2.25,14732.0,United Kingdom,online_retail_I,False,18.0
530088,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2010-11-01 13:39:00,3.75,15311.0,United Kingdom,online_retail_II,False,7.5
498096,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-02-16 12:59:00,3.75,12836.0,United Kingdom,online_retail_II,False,22.5
502534,35085E,IVORY ROSE LAMPSHADE ,2,2010-03-25 11:32:00,1.25,15547.0,United Kingdom,online_retail_II,False,2.5
543809,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-02-13 13:52:00,5.95,17095.0,United Kingdom,online_retail_I,False,11.9
504554,20996,JAZZ HEARTS ADDRESS BOOK,5,2010-04-14 13:35:00,0.42,16442.0,United Kingdom,online_retail_II,False,2.1
518519,22081,RIBBON REEL FLORA + FAUNA ,5,2010-08-09 15:33:00,1.65,17482.0,United Kingdom,online_retail_II,False,8.25
517626,22536,MAGIC DRAWING SLATE PURDEY,1,2010-07-30 12:10:00,0.42,16428.0,United Kingdom,online_retail_II,False,0.42
560937,84508A,CAMOUFLAGE DESIGN TEDDY,2,2011-07-22 10:52:00,2.55,17920.0,United Kingdom,online_retail_I,False,5.1
539958,85161,ACRYLIC GEOMETRIC LAMP,3,2010-12-23 13:26:00,12.72,,United Kingdom,online_retail_I,False,38.160000000000004
499274,22380,TOY TIDY SPACEBOY  ,5,2010-02-25 16:58:00,2.1,14898.0,United Kingdom,online_retail_II,False,10.5
575828,48185,DOORMAT FAIRY CAKE,2,2011-11-11 11:34:00,8.25,17162.0,United Kingdom,online_retail_I,False,16.5
545602,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-03-04 11:49:00,4.95,17315.0,United Kingdom,online_retail_I,False,4.95
578149,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2011-11-23 11:11:00,8.29,,United Kingdom,online_retail_I,False,8.29
572045,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-10-20 12:11:00,4.25,14527.0,United Kingdom,online_retail_I,False,8.5
576860,22970,LONDON BUS COFFEE MUG,6,2011-11-16 15:58:00,2.55,17602.0,United Kingdom,online_retail_I,False,15.299999999999999
522098,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,2010-09-12 13:51:00,4.95,16320.0,Unspecified,online_retail_II,False,29.700000000000003
571296,22037,ROBOT BIRTHDAY CARD,24,2011-10-16 16:13:00,0.42,13760.0,United Kingdom,online_retail_I,False,10.08
509660,22469,HEART OF WICKER SMALL,12,2010-05-25 12:01:00,1.65,16175.0,United Kingdom,online_retail_II,False,19.799999999999997
541241,21389,IVORY HANGING DECORATION  BIRD,4,2011-01-16 11:08:00,0.85,13782.0,United Kingdom,online_retail_I,False,3.4
526738,21931,JUMBO STORAGE BAG SUKI,1,2010-10-12 18:02:00,4.21,,United Kingdom,online_retail_II,False,4.21
527093,22077,6 RIBBONS RUSTIC CHARM,2,2010-10-14 16:14:00,1.65,17823.0,United Kingdom,online_retail_II,False,3.3
578065,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-11-22 15:41:00,20.79,,United Kingdom,online_retail_I,False,20.79
568191,22959,WRAP CHRISTMAS VILLAGE,25,2011-09-25 14:37:00,0.42,16655.0,United Kingdom,online_retail_I,False,10.5
510091,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-05-27 11:28:00,3.25,13874.0,United Kingdom,online_retail_II,False,26.0
567062,22625,RED KITCHEN SCALES,2,2011-09-16 11:48:00,8.5,16108.0,United Kingdom,online_retail_I,False,17.0
578858,22023,EMPIRE BIRTHDAY CARD,12,2011-11-27 11:22:00,0.42,18145.0,United Kingdom,online_retail_I,False,5.04
563262,23089,GLASS BON BON JAR,1,2011-08-15 12:44:00,1.65,15311.0,United Kingdom,online_retail_I,False,1.65
495340,20679,EDWARDIAN PARASOL RED,12,2010-01-22 17:31:00,5.95,14031.0,United Kingdom,online_retail_II,False,71.4
569685,23340,VINTAGE CHRISTMAS CAKE FRILL,42,2011-10-05 14:47:00,1.65,16758.0,United Kingdom,online_retail_I,False,69.3
512312,15044B,BLUE PAPER PARASOL ,6,2010-06-15 08:15:00,2.95,14841.0,United Kingdom,online_retail_II,False,17.700000000000003
562680,23345, DOLLY GIRL BEAKER,1,2011-08-08 13:46:00,1.25,17954.0,United Kingdom,online_retail_I,False,1.25
530510,21808,"CHRISTMAS GARLAND STARS,TREES",6,2010-11-03 12:11:00,3.75,15281.0,United Kingdom,online_retail_II,False,22.5
514972,21868,POTTING SHED TEA MUG,12,2010-07-07 12:34:00,1.25,16873.0,United Kingdom,online_retail_II,False,15.0
534709,47593B,SCOTTIE DOGS BABY BIB,4,2010-11-23 16:53:00,0.85,,United Kingdom,online_retail_II,False,3.4
551658,20719,WOODLAND CHARLOTTE BAG,20,2011-05-03 12:13:00,0.85,16746.0,United Kingdom,online_retail_I,False,17.0
490127,22186,RED STAR CARD HOLDER,6,2009-12-03 18:13:00,2.95,14156.0,EIRE,online_retail_II,False,17.700000000000003
503170,21905,MORE BUTTER METAL SIGN ,1,2010-03-30 13:35:00,2.1,17217.0,United Kingdom,online_retail_II,False,2.1
570001,22816,CARD MOTORBIKE SANTA,12,2011-10-07 09:10:00,0.42,14427.0,United Kingdom,online_retail_I,False,5.04
535573,22926,IVORY GIANT GARDEN THERMOMETER,2,2010-11-26 15:36:00,5.95,16168.0,United Kingdom,online_retail_II,False,11.9
545978,22248,DECORATION  PINK CHICK MAGIC GARDEN,6,2011-03-08 12:19:00,0.85,13975.0,United Kingdom,online_retail_I,False,5.1
522093,85099B,JUMBO BAG RED RETROSPOT,1,2010-09-12 13:06:00,1.95,15406.0,United Kingdom,online_retail_II,False,1.95
570217,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,12,2011-10-09 12:19:00,0.85,17323.0,United Kingdom,online_retail_I,False,10.2
518227,22549,PICTURE DOMINOES,2,2010-08-05 14:57:00,1.45,15271.0,United Kingdom,online_retail_II,False,2.9
518857,22562,MONSTERS STENCIL CRAFT,1,2010-08-12 12:33:00,1.25,15719.0,United Kingdom,online_retail_II,False,1.25
543984,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2011-02-15 09:35:00,1.25,15601.0,United Kingdom,online_retail_I,False,15.0
562893,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-08-10 12:25:00,3.75,17442.0,United Kingdom,online_retail_I,False,15.0
560879,20765,CHRYSANTHEMUM SKETCHBOOK ,4,2011-07-21 15:23:00,3.75,16654.0,United Kingdom,online_retail_I,False,15.0
518783,22423,REGENCY CAKESTAND 3 TIER,2,2010-08-11 16:44:00,12.75,16033.0,United Kingdom,online_retail_II,False,25.5
545105,20665,RED RETROSPOT PURSE ,12,2011-02-28 11:58:00,2.95,12598.0,France,online_retail_I,False,35.400000000000006
572994,23491,VINTAGE JINGLE BELLS HEART,2,2011-10-27 11:10:00,8.25,17684.0,United Kingdom,online_retail_I,False,16.5
559607,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-11 11:39:00,2.89,12681.0,France,online_retail_I,False,17.34
514396,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-07-02 12:04:00,1.69,14699.0,United Kingdom,online_retail_II,False,20.28
514679,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2010-07-05 13:46:00,6.45,16705.0,United Kingdom,online_retail_II,False,19.35
495363,21454,PAINTED PINK RABBIT ,12,2010-01-24 12:13:00,0.85,,United Kingdom,online_retail_II,False,10.2
494166,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-01-12 09:47:00,7.62,,United Kingdom,online_retail_II,False,7.62
580729,23177,TREASURE ISLAND BOOK BOX,1,2011-12-05 17:24:00,4.58,,United Kingdom,online_retail_I,False,4.58
532449,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-11-12 11:33:00,9.95,15476.0,United Kingdom,online_retail_II,False,9.95
519864,22346,PARTY PIZZA DISH GREEN RETROSPOT,3,2010-08-20 15:32:00,0.85,16401.0,United Kingdom,online_retail_II,False,2.55
529763,22195,LARGE HEART MEASURING SPOONS,2,2010-10-29 15:00:00,1.65,14081.0,United Kingdom,online_retail_II,False,3.3
533965,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-11-19 13:06:00,5.06,,United Kingdom,online_retail_II,False,5.06
577297,22208,WOOD STAMP SET THANK YOU,1,2011-11-18 12:48:00,0.83,14593.0,United Kingdom,online_retail_I,False,0.83
511545,21936,RED RETROSPOT PICNIC BAG,5,2010-06-09 08:02:00,2.95,15179.0,United Kingdom,online_retail_II,False,14.75
531513,22310,IVORY KNITTED MUG COSY ,7,2010-11-08 16:31:00,1.65,18098.0,United Kingdom,online_retail_II,False,11.549999999999999
556284,23173,REGENCY TEAPOT ROSES ,2,2011-06-10 08:54:00,9.95,17115.0,United Kingdom,online_retail_I,False,19.9
550515,22128,PARTY CONES CANDY ASSORTED,6,2011-04-18 17:29:00,1.25,14502.0,United Kingdom,online_retail_I,False,7.5
574726,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-11-06 14:56:00,2.95,14664.0,United Kingdom,online_retail_I,False,5.9
542617,21683,MEDIUM MEDINA STAMPED METAL BOWL ,2,2011-01-30 15:48:00,2.95,17463.0,United Kingdom,online_retail_I,False,5.9
565847,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-09-07 12:44:00,12.46,,United Kingdom,online_retail_I,False,24.92
546891,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2011-03-17 18:18:00,2.46,,United Kingdom,online_retail_I,False,4.92
540238,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-01-05 14:44:00,0.85,,United Kingdom,online_retail_I,False,0.85
494386,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2010-01-14 09:41:00,2.51,,United Kingdom,online_retail_II,False,5.02
532316,21867,PINK UNION JACK  LUGGAGE TAG,4,2010-11-11 14:54:00,1.25,14667.0,United Kingdom,online_retail_II,False,5.0
513778,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2010-06-28 14:05:00,2.1,17326.0,United Kingdom,online_retail_II,False,2.1
570179,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-07 14:27:00,1.45,17509.0,United Kingdom,online_retail_I,False,17.4
529837,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2010-10-31 12:34:00,1.25,16784.0,United Kingdom,online_retail_II,False,1.25
545635,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-03-04 12:14:00,0.85,13557.0,United Kingdom,online_retail_I,False,10.2
570690,21356,TOAST ITS - FAIRY FLOWER,1,2011-10-11 16:37:00,0.83,,United Kingdom,online_retail_I,False,0.83
575875,23290,SPACEBOY CHILDRENS BOWL,2,2011-11-11 13:06:00,2.46,,United Kingdom,online_retail_I,False,4.92
566016,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-09-08 12:20:00,1.65,15144.0,United Kingdom,online_retail_I,False,19.799999999999997
561774,22659,LUNCH BOX I LOVE LONDON,2,2011-07-29 12:41:00,1.95,16729.0,United Kingdom,online_retail_I,False,3.9
514928,21155,RED SPOTTY PEG BAG,1,2010-07-07 11:21:00,4.21,,United Kingdom,online_retail_II,False,4.21
540278,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-01-06 12:31:00,4.25,15719.0,United Kingdom,online_retail_I,False,4.25
523010,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,72,2010-09-20 10:05:00,1.06,13881.0,United Kingdom,online_retail_II,False,76.32000000000001
524869,71038,WHITE HANGING BEADS CANDLE HOLDER,4,2010-10-01 09:39:00,5.45,15081.0,United Kingdom,online_retail_II,False,21.8
517859,22119,PEACE WOODEN BLOCK LETTERS,3,2010-08-02 14:02:00,6.95,13357.0,United Kingdom,online_retail_II,False,20.85
550325,22832,BROCANTE SHELF WITH HOOKS,2,2011-04-17 13:04:00,10.75,15745.0,United Kingdom,online_retail_I,False,21.5
546778,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-16 16:38:00,12.75,14572.0,United Kingdom,online_retail_I,False,25.5
537434,85131A,BEADED PEARL HEART WHITE ON STICK,1,2010-12-06 16:57:00,0.85,,United Kingdom,online_retail_I,False,0.85
523838,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2010-09-24 12:08:00,2.55,14934.0,Channel Islands,online_retail_II,False,15.299999999999999
534859,21945,STRAWBERRIES  DESIGN FLANNEL ,1,2010-11-24 13:56:00,1.66,,United Kingdom,online_retail_II,False,1.66
538353,21700,BIG DOUGHNUT FRIDGE MAGNETS,2,2010-12-10 15:31:00,0.85,13798.0,United Kingdom,online_retail_I,False,1.7
574475,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2011-11-04 12:18:00,0.85,14132.0,United Kingdom,online_retail_I,False,10.2
576600,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-11-15 15:08:00,16.95,18181.0,United Kingdom,online_retail_I,False,16.95
538524,17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,1,2010-12-13 09:35:00,2.51,,United Kingdom,online_retail_I,False,2.51
506684,22379,RECYCLING BAG RETROSPOT ,40,2010-05-02 11:32:00,2.1,13093.0,United Kingdom,online_retail_II,False,84.0
571544,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-10-17 16:53:00,1.65,17757.0,United Kingdom,online_retail_I,False,1.65
513674,21688,SILVER PLATE CANDLE BOWL SMALL,6,2010-06-28 11:39:00,2.95,16012.0,United Kingdom,online_retail_II,False,17.700000000000003
571713,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2011-10-18 16:58:00,1.25,,United Kingdom,online_retail_I,False,1.25
580136,22154,ANGEL DECORATION 3 BUTTONS ,8,2011-12-01 19:42:00,0.42,17841.0,United Kingdom,online_retail_I,False,3.36
531350,37482P,CUBIC MUG PINK POLKADOT,2,2010-11-07 13:31:00,2.55,12748.0,United Kingdom,online_retail_II,False,5.1
526383,22818,CARD CHRISTMAS VILLAGE,12,2010-10-11 12:33:00,0.42,14412.0,United Kingdom,online_retail_II,False,5.04
553387,90108,BLUE BLOSSOM HAIR CLIP,1,2011-05-16 16:33:00,2.46,,United Kingdom,online_retail_I,False,2.46
530124,22700,BLACK AND WHITE DOG BOWL,1,2010-11-01 15:14:00,2.95,13174.0,United Kingdom,online_retail_II,False,2.95
518477,85099F,JUMBO BAG STRAWBERRY,1,2010-08-09 12:05:00,1.95,15013.0,United Kingdom,online_retail_II,False,1.95
551775,21889,WOODEN BOX OF DOMINOES,12,2011-05-04 11:21:00,1.25,12886.0,United Kingdom,online_retail_I,False,15.0
504921,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2010-04-19 10:43:00,2.51,,United Kingdom,online_retail_II,False,5.02
568650,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-09-28 11:56:00,4.15,13505.0,Switzerland,online_retail_I,False,24.900000000000002
543121,22231,JIGSAW TREE WITH BIRDHOUSE,12,2011-02-03 13:58:00,1.45,12662.0,Germany,online_retail_I,False,17.4
518138,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1,2010-08-04 15:48:00,0.85,,United Kingdom,online_retail_II,False,0.85
561214,22605,WOODEN CROQUET GARDEN SET,1,2011-07-25 17:00:00,24.96,,United Kingdom,online_retail_I,False,24.96
574476,23480,MINI LIGHTS WOODLAND MUSHROOMS,2,2011-11-04 12:20:00,3.75,17203.0,United Kingdom,online_retail_I,False,7.5
